java/net/httpclient/websocket/BuildingWebSocketDriver.java total: 43, passed: 43, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/net/httpclient/websocket/HeaderWriterDriver.java total: 2, passed: 2, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/net/httpclient/websocket/MaskerDriver.java total: 3, passed: 3, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/net/httpclient/websocket/ReaderDriver.java total: 5, passed: 5, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/net/httpclient/websocket/ReceivingTestDriver.java total: 5, passed: 5, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/net/httpclient/websocket/SendingTestDriver.java total: 4, passed: 4, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/net/httpclient/websocket/WSHandshakeException.java total: 4, passed: 4, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/net/httpclient/websocket/security/WSURLPermissionTest.java total: 119, passed: 119, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/net/httpclient/whitebox/DemandTestDriver.java total: 51, passed: 51, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/net/httpclient/whitebox/Driver.java total: 2, passed: 2, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/net/httpclient/whitebox/FlowTestDriver.java total: 1, passed: 1, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/net/httpclient/whitebox/Http1HeaderParserTestDriver.java total: 40, passed: 40, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/net/httpclient/whitebox/SSLEchoTubeTestDriver.java total: 1, passed: 1, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/net/httpclient/whitebox/SSLTubeTestDriver.java total: 1, passed: 1, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/net/httpclient/whitebox/WrapperTestDriver.java total: 1, passed: 1, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/nio/Buffer/ByteBufferViews.java total: 1008, passed: 1008, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/nio/Buffer/Chars.java total: 43, passed: 43, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/nio/Buffer/EqualsCompareTest.java total: 35, passed: 35, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/nio/channels/Channels/EncodingTest.java total: 10, passed: 10, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/nio/channels/FileChannel/Transfer.java total: 7, passed: 7, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/nio/channels/FileChannel/Transfer4GBFile.java total: 2, passed: 2, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/nio/channels/FileChannel/TransferTo6GBFile.java total: 1, passed: 1, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/nio/channels/spi/SelectorProvider/inheritedChannel/InheritedChannelTest.java total: 5, passed: 5, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/nio/charset/Charset/DefaultCharsetTest.java total: 8, passed: 8, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/nio/charset/coders/SJISMappingPropTest.java total: 6, passed: 6, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/nio/charset/spi/CharsetProviderBasicTest.java total: 9, passed: 9, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/nio/file/Files/BytesAndLines.java total: 10, passed: 10, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/nio/file/Files/SetLastModifiedTime.java total: 5, passed: 5, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/nio/file/Files/StreamLinesTest.java total: 432, passed: 432, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/nio/file/Files/StreamTest.java total: 13, passed: 13, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/nio/file/Files/walkFileTree/FindTest.java total: 2, passed: 2, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/nio/file/spi/SetDefaultProvider.java total: 5, passed: 5, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/rmi/MarshalledObject/MOFilterTest.java total: 2, passed: 2, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/rmi/module/ModuleTest.java total: 4, passed: 4, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/rmi/registry/serialFilter/RegistryFilterTest.java total: 36, passed: 36, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/rmi/server/UnicastRemoteObject/serialFilter/FilterUROTest.java total: 10, passed: 10, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/rmi/testlibrary/TestSocketFactory.java total: 12, passed: 12, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/security/AccessController/LimitedDoPrivilegedWithNullPerms.java total: 8, passed: 8, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/security/PermissionCollection/PermissionCollectionStreamTest.java total: 1, passed: 1, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/sql/driverModuleTests/DriverManagerModuleTests.java total: 2, passed: 2, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/sql/testng/ total: 630, passed: 630, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/text/Format/DateFormat/LocaleDateFormats.java total: 4, passed: 4, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/time/ total: 29979, passed: 29979, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/ArrayList/ArrayManagement.java total: 8, passed: 8, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/Arrays/ArraysEqCmpTest.java total: 81, passed: 81, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/Arrays/AsList.java total: 13, passed: 13, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/Arrays/Correct.java total: 8, passed: 8, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/Arrays/SetAllTest.java total: 20, passed: 20, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/Arrays/SortingNearlySortedPrimitive.java total: 29, passed: 29, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/Arrays/StreamAndSpliterator.java total: 6, passed: 6, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/Arrays/largeMemory/ParallelPrefix.java total: 87, passed: 87, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/BitSet/stream/BitSetStreamTest.java total: 133, passed: 133, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/Collection/CollectionDefaults.java total: 17, passed: 17, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/Collection/SetFactories.java total: 106, passed: 106, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/Collections/CheckedIdentityMap.java total: 1, passed: 1, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/Collections/CheckedMapBash.java total: 606, passed: 606, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/Collections/CheckedQueue.java total: 5, passed: 5, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/Collections/CheckedSetBash.java total: 600, passed: 600, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/Collections/EmptyCollectionSerialization.java total: 10, passed: 10, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/Collections/EmptyNavigableMap.java total: 78, passed: 78, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/Collections/EmptyNavigableSet.java total: 96, passed: 96, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/Collections/EnumerationAsIterator.java total: 38, passed: 38, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/Collections/SingletonIterator.java total: 2, passed: 2, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/Collections/SyncSubMutexes.java total: 71, passed: 71, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/Collections/UnmodifiableMapEntrySet.java total: 42, passed: 42, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/Collections/Wrappers.java total: 38, passed: 38, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/Comparator/BasicTest.java total: 13, passed: 13, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/Comparator/TypeTest.java total: 2, passed: 2, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/Formatter/EncodingTest.java total: 6, passed: 6, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/IdentityHashMap/Capacity.java total: 1004, passed: 1004, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/Iterator/IteratorDefaults.java total: 5, passed: 5, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/Iterator/PrimitiveIteratorDefaults.java total: 3, passed: 3, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/List/ListDefaults.java total: 26, passed: 26, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/List/ListFactories.java total: 89, passed: 89, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/List/NestedSubList.java total: 18, passed: 18, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/List/SubList.java total: 1252, passed: 1252, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/Locale/bcp47u/CalendarTests.java total: 20, passed: 20, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/Locale/bcp47u/CurrencyTests.java total: 21, passed: 21, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/Locale/bcp47u/DisplayNameTests.java total: 10, passed: 10, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/Locale/bcp47u/FormatTests.java total: 11, passed: 11, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/Locale/bcp47u/SymbolsTests.java total: 6, passed: 6, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/Locale/bcp47u/SystemPropertyTests.java total: 5, passed: 5, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/Map/BasicSerialization.java total: 22, passed: 22, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/Map/Collisions.java total: 160, passed: 160, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/Map/Defaults.java total: 512, passed: 512, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/Map/EntryComparators.java total: 3, passed: 3, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/Map/EntrySetIterator.java total: 1, passed: 1, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/Map/FunctionalCMEs.java total: 28, passed: 28, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/Map/InPlaceOpsCollisions.java total: 328, passed: 328, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/Map/MapBinToFromTreeTest.java total: 18, passed: 18, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/Map/MapFactories.java total: 149, passed: 149, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/Objects/CheckIndex.java total: 736, passed: 736, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/Optional/Basic.java total: 14, passed: 14, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/Optional/BasicDouble.java total: 9, passed: 9, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/Optional/BasicInt.java total: 9, passed: 9, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/Optional/BasicLong.java total: 9, passed: 9, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/PriorityQueue/AddNonComparable.java total: 3, passed: 3, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/Properties/EncodingTest.java total: 2, passed: 2, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/Properties/InitialCapacity.java total: 2, passed: 2, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/Random/RandomStreamTest.java total: 12, passed: 12, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/Random/RandomTest.java total: 22, passed: 22, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/ResourceBundle/modules/cache/CacheTest.java total: 2, passed: 2, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/ResourceBundle/modules/casesensitive/CaseInsensitiveNameClash.java total: 1, passed: 1, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/ResourceBundle/modules/security/TestPermission.java total: 1, passed: 1, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/Scanner/EncodingTest.java total: 4, passed: 4, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/Scanner/ScannerStreamTest.java total: 16, passed: 16, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/ServiceLoader/BadProvidersTest.java total: 12, passed: 12, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/ServiceLoader/CachingTest.java total: 6, passed: 6, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/ServiceLoader/ModulesTest.java total: 17, passed: 17, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/ServiceLoader/NoInterferenceTest.java total: 1, passed: 1, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/ServiceLoader/ReloadTest.java total: 5, passed: 5, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/ServiceLoader/TwoIterators.java total: 5, passed: 5, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/ServiceLoader/security/SecurityTest.java total: 12, passed: 12, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/Spliterator/SpliteratorCharacteristics.java total: 18, passed: 18, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/Spliterator/SpliteratorCollisions.java total: 765, passed: 765, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/Spliterator/SpliteratorFailFastTest.java total: 150, passed: 150, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/Spliterator/SpliteratorLateBindingTest.java total: 204, passed: 204, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/Spliterator/SpliteratorTraversingAndSplittingTest.java total: 7380, passed: 7380, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/StringJoiner/MergeTest.java total: 8, passed: 8, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/StringJoiner/StringJoinerTest.java total: 15, passed: 15, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/Vector/ArrayManagement.java total: 9, passed: 9, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/concurrent/ArrayBlockingQueue/WhiteBox.java total: 14, passed: 14, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/concurrent/CompletableFuture/ThenComposeAsyncTest.java total: 2, passed: 2, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/concurrent/CompletableFuture/ThenComposeExceptionTest.java total: 4, passed: 4, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/concurrent/ConcurrentHashMap/ConcurrentAssociateTest.java total: 5, passed: 5, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/concurrent/ConcurrentHashMap/ConcurrentContainsKeyTest.java total: 1, passed: 1, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/concurrent/ConcurrentLinkedQueue/WhiteBox.java total: 37, passed: 37, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/concurrent/ConcurrentMap/ConcurrentRemoveIf.java total: 8, passed: 8, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/concurrent/LinkedTransferQueue/SpliteratorTraverseAddRemoveTest.java total: 3, passed: 3, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/concurrent/LinkedTransferQueue/WhiteBox.java total: 33, passed: 33, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/concurrent/atomic/AtomicReferenceTest.java total: 2, passed: 2, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/function/BiFunction/BiFunctionTest.java total: 1, passed: 1, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/function/BinaryOperator/BasicTest.java total: 3, passed: 3, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/jar/JarFile/JarBacktickManifest.java total: 1, passed: 1, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/jar/JarFile/mrjar/MultiReleaseJarAPI.java total: 14, passed: 14, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/jar/JarFile/mrjar/MultiReleaseJarHttpProperties.java total: 56, passed: 56, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/jar/JarFile/mrjar/MultiReleaseJarProperties.java total: 56, passed: 56, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/jar/JarFile/mrjar/MultiReleaseJarSecurity.java total: 1, passed: 1, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/jar/JarFile/mrjar/TestVersionedStream.java total: 6, passed: 6, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/logging/LoggerSupplierAPIsTest.java total: 2, passed: 2, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/logging/modules/GetResourceBundleTest.java total: 2, passed: 2, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/regex/PatternStreamTest.java total: 63, passed: 63, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/stream/CustomFJPoolTest.java total: 2, passed: 2, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/stream/boottest/ total: 3782, passed: 3782, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/stream/test/ total: 7944, passed: 7944, failed: 0, skipped: 0, config failed: 0, config skipped: 0
java/util/zip/ZipFile/StreamZipEntriesTest.java total: 4, passed: 4, failed: 0, skipped: 0, config failed: 0, config skipped: 0
javax/management/loading/MLetInternalsTest.java total: 1, passed: 1, failed: 0, skipped: 0, config failed: 0, config skipped: 0
javax/management/security/HashedPasswordFileTest.java total: 7, passed: 7, failed: 0, skipped: 0, config failed: 0, config skipped: 0
javax/script/SimpleScriptContextNameChecksTest.java total: 8, passed: 8, failed: 0, skipped: 0, config failed: 0, config skipped: 0
javax/security/auth/PrivateCredentialPermission/MoreThenOnePrincipals.java total: 8, passed: 8, failed: 0, skipped: 0, config failed: 0, config skipped: 0
javax/smartcardio/CommandAPDUTest.java total: 32, passed: 32, failed: 0, skipped: 0, config failed: 0, config skipped: 0
javax/smartcardio/ResponseAPDUTest.java total: 1, passed: 1, failed: 0, skipped: 0, config failed: 0, config skipped: 0
javax/sql/testng/ total: 1386, passed: 1386, failed: 0, skipped: 0, config failed: 0, config skipped: 0
javax/transaction/testng/Driver.java total: 9, passed: 9, failed: 0, skipped: 0, config failed: 0, config skipped: 0
javax/xml/bind/jxc/8046817/GenerateEnumSchema.java total: 2, passed: 2, failed: 0, skipped: 0, config failed: 0, config skipped: 0
javax/xml/bind/jxc/8073519/SchemagenErrorReporting.java total: 1, passed: 1, failed: 0, skipped: 0, config failed: 0, config skipped: 0
javax/xml/bind/jxc/8073872/SchemagenStackOverflow.java total: 1, passed: 1, failed: 0, skipped: 0, config failed: 0, config skipped: 0
javax/xml/bind/marshal/8134111/UnmarshalTest.java total: 1, passed: 1, failed: 0, skipped: 0, config failed: 0, config skipped: 0
javax/xml/bind/xjc/8032884/XjcOptionalPropertyTest.java total: 1, passed: 1, failed: 0, skipped: 0, config failed: 0, config skipped: 0
javax/xml/bind/xjc/8145039/JaxbMarshallTest.java total: 1, passed: 1, failed: 0, skipped: 0, config failed: 0, config skipped: 0
javax/xml/jaxp/testng/ total: 78, passed: 78, failed: 0, skipped: 0, config failed: 0, config skipped: 0
javax/xml/jaxp/transform/8062923/XslSubstringTest.java total: 17, passed: 17, failed: 0, skipped: 0, config failed: 0, config skipped: 0
javax/xml/ws/8159058/SaajEmptyNamespaceTest.java total: 8, passed: 8, failed: 0, skipped: 0, config failed: 0, config skipped: 0
jdk/internal/jimage/ total: 10, passed: 10, failed: 0, skipped: 0, config failed: 0, config skipped: 0
jdk/internal/jline/extra/HistoryTest.java total: 1, passed: 1, failed: 0, skipped: 0, config failed: 0, config skipped: 0
jdk/internal/jrtfs/Basic.java total: 125, passed: 125, failed: 0, skipped: 0, config failed: 0, config skipped: 0
jdk/internal/misc/VM/RuntimeArguments.java total: 2, passed: 2, failed: 0, skipped: 0, config failed: 0, config skipped: 0
jdk/lambda/ total: 34, passed: 34, failed: 0, skipped: 0, config failed: 0, config skipped: 0
jdk/modules/etc/VerifyModuleDelegation.java total: 2, passed: 2, failed: 0, skipped: 0, config failed: 0, config skipped: 0
jdk/modules/incubator/DefaultImage.java total: 3, passed: 3, failed: 0, skipped: 0, config failed: 0, config skipped: 0
jdk/modules/incubator/ImageModules.java total: 12, passed: 12, failed: 0, skipped: 0, config failed: 0, config skipped: 0
jdk/modules/open/Basic.java total: 8, passed: 8, failed: 0, skipped: 0, config failed: 0, config skipped: 0
jdk/modules/scenarios/automaticmodules/RunWithAutomaticModules.java total: 2, passed: 2, failed: 0, skipped: 0, config failed: 0, config skipped: 0
jdk/modules/scenarios/container/ContainerTest.java total: 1, passed: 1, failed: 0, skipped: 0, config failed: 0, config skipped: 0
jdk/modules/scenarios/overlappingpackages/OverlappingPackagesTest.java total: 3, passed: 3, failed: 0, skipped: 0, config failed: 0, config skipped: 0
jdk/net/SocketFlow/SocketFlowBasic.java total: 13, passed: 13, failed: 0, skipped: 0, config failed: 0, config skipped: 0
jdk/nio/zipfs/MultiReleaseJarTest.java total: 23, passed: 23, failed: 0, skipped: 0, config failed: 0, config skipped: 0
jdk/nio/zipfs/jarfs/JFSTester.java total: 1, passed: 1, failed: 0, skipped: 0, config failed: 0, config skipped: 0
sun/management/StackTraceElementCompositeData/CompatibilityTest.java total: 1, passed: 1, failed: 0, skipped: 0, config failed: 0, config skipped: 0
sun/management/jmxremote/startstop/JMXStatusPerfCountersTest.java total: 4, passed: 4, failed: 0, skipped: 0, config failed: 0, config skipped: 0
sun/management/jmxremote/startstop/JMXStatusTest.java total: 6, passed: 6, failed: 0, skipped: 0, config failed: 0, config skipped: 0
sun/misc/InvokeCleaner.java total: 15, passed: 15, failed: 0, skipped: 0, config failed: 0, config skipped: 0
sun/misc/SunMiscSignalTest.java total: 116, passed: 116, failed: 0, skipped: 0, config failed: 0, config skipped: 0
sun/net/www/protocol/file/DirPermissionDenied.java total: 1, passed: 1, failed: 0, skipped: 0, config failed: 0, config skipped: 0
sun/net/www/protocol/jar/MultiReleaseJarURLConnection.java total: 17, passed: 17, failed: 0, skipped: 0, config failed: 0, config skipped: 0
sun/net/www/protocol/jrt/Basic.java total: 8, passed: 8, failed: 0, skipped: 0, config failed: 0, config skipped: 0
sun/nio/cs/StreamEncoderOut.java total: 507, passed: 507, failed: 0, skipped: 0, config failed: 0, config skipped: 0
sun/reflect/ReflectionFactory/ReflectionFactoryTest.java total: 24, passed: 24, failed: 0, skipped: 0, config failed: 0, config skipped: 0
sun/util/resources/TimeZone/Bug8139107.java total: 1, passed: 1, failed: 0, skipped: 0, config failed: 0, config skipped: 0
tools/jar/InputFilesTest.java total: 6, passed: 6, failed: 0, skipped: 0, config failed: 0, config skipped: 0
tools/jar/LeadingGarbage.java total: 4, passed: 4, failed: 0, skipped: 0, config failed: 0, config skipped: 0
tools/jar/ReleaseBeforeFiles.java total: 5, passed: 5, failed: 0, skipped: 0, config failed: 0, config skipped: 0
tools/jar/compat/CLICompatibility.java total: 16, passed: 16, failed: 0, skipped: 0, config failed: 0, config skipped: 0
tools/jar/mmrjar/Basic.java total: 7, passed: 7, failed: 0, skipped: 0, config failed: 0, config skipped: 0
tools/jar/modularJar/Basic.java total: 29, passed: 29, failed: 0, skipped: 0, config failed: 0, config skipped: 0
tools/jar/multiRelease/ApiValidatorTest.java total: 23, passed: 23, failed: 0, skipped: 0, config failed: 0, config skipped: 0
tools/jar/multiRelease/Basic.java total: 16, passed: 16, failed: 0, skipped: 0, config failed: 0, config skipped: 0
tools/jar/multiRelease/Basic1.java total: 2, passed: 2, failed: 0, skipped: 0, config failed: 0, config skipped: 0
tools/jar/multiRelease/RuntimeTest.java total: 15, passed: 15, failed: 0, skipped: 0, config failed: 0, config skipped: 0
tools/jar/multiRelease/whitebox/Driver.java total: 1, passed: 1, failed: 0, skipped: 0, config failed: 0, config skipped: 0
tools/jlink/JLinkNegativeTest.java total: 18, passed: 18, failed: 0, skipped: 0, config failed: 0, config skipped: 0
tools/jlink/basic/AllModulePath.java total: 3, passed: 3, failed: 0, skipped: 0, config failed: 0, config skipped: 0
tools/jlink/bindservices/BindServices.java total: 4, passed: 4, failed: 0, skipped: 0, config failed: 0, config skipped: 0
tools/jlink/bindservices/SuggestProviders.java total: 9, passed: 9, failed: 0, skipped: 0, config failed: 0, config skipped: 0
tools/jlink/multireleasejar/JLinkMRJavaBaseVersionTest.java total: 1, passed: 1, failed: 0, skipped: 0, config failed: 0, config skipped: 0
tools/jlink/multireleasejar/JLinkMultiReleaseJarTest.java total: 3, passed: 3, failed: 0, skipped: 0, config failed: 0, config skipped: 0
tools/jlink/plugins/ExcludeJmodSectionPluginTest.java total: 6, passed: 6, failed: 0, skipped: 0, config failed: 0, config skipped: 0
tools/jlink/plugins/LegalFilePluginTest.java total: 4, passed: 4, failed: 0, skipped: 0, config failed: 0, config skipped: 0
tools/jlink/plugins/SystemModuleDescriptors/CompiledVersionTest.java total: 1, passed: 1, failed: 0, skipped: 0, config failed: 0, config skipped: 0
tools/jlink/plugins/SystemModuleDescriptors/SystemModulesTest.java total: 2, passed: 2, failed: 0, skipped: 0, config failed: 0, config skipped: 0
tools/jlink/plugins/SystemModuleDescriptors/UserModuleTest.java total: 8, passed: 8, failed: 0, skipped: 0, config failed: 0, config skipped: 0
tools/jmod/JmodNegativeTest.java total: 36, passed: 36, failed: 0, skipped: 0, config failed: 0, config skipped: 0
tools/jmod/JmodTest.java total: 21, passed: 21, failed: 0, skipped: 0, config failed: 0, config skipped: 0
tools/jmod/hashes/HashesTest.java total: 6, passed: 6, failed: 0, skipped: 0, config failed: 0, config skipped: 0
tools/launcher/modules/addexports/AddExportsTest.java total: 13, passed: 13, failed: 0, skipped: 0, config failed: 0, config skipped: 0
tools/launcher/modules/addexports/AddExportsTestWarningError.java total: 21, passed: 21, failed: 0, skipped: 0, config failed: 0, config skipped: 0
tools/launcher/modules/addexports/manifest/AddExportsAndOpensInManifest.java total: 4, passed: 4, failed: 0, skipped: 0, config failed: 0, config skipped: 0
tools/launcher/modules/addmods/AddModsTest.java total: 9, passed: 9, failed: 0, skipped: 0, config failed: 0, config skipped: 0
tools/launcher/modules/addreads/AddReadsTest.java total: 9, passed: 9, failed: 0, skipped: 0, config failed: 0, config skipped: 0
tools/launcher/modules/addreads/AddReadsTestWarningError.java total: 15, passed: 15, failed: 0, skipped: 0, config failed: 0, config skipped: 0
tools/launcher/modules/basic/BasicTest.java total: 8, passed: 8, failed: 0, skipped: 0, config failed: 0, config skipped: 0
tools/launcher/modules/basic/InitErrors.java total: 4, passed: 4, failed: 0, skipped: 0, config failed: 0, config skipped: 0
tools/launcher/modules/classpath/JavaClassPathTest.java total: 12, passed: 12, failed: 0, skipped: 0, config failed: 0, config skipped: 0
tools/launcher/modules/describe/DescribeModuleTest.java total: 3, passed: 3, failed: 0, skipped: 0, config failed: 0, config skipped: 0
tools/launcher/modules/dryrun/DryRunTest.java total: 6, passed: 6, failed: 0, skipped: 0, config failed: 0, config skipped: 0
tools/launcher/modules/illegalaccess/IllegalAccessTest.java total: 111, passed: 111, failed: 0, skipped: 0, config failed: 0, config skipped: 0
tools/launcher/modules/limitmods/LimitModsTest.java total: 4, passed: 4, failed: 0, skipped: 0, config failed: 0, config skipped: 0
tools/launcher/modules/listmods/ListModsTest.java total: 7, passed: 7, failed: 0, skipped: 0, config failed: 0, config skipped: 0
